Date,Category,Product,Region,Units,Price,Sales,Satisfaction
2025-05-19,Beauty,Lipstick,West,2,16.28,32.56,4.4
2025-05-19,Home,Coffee Maker,South,1,94.31,94.31,3.5
2025-05-19,Home,Coffee Maker,North,1,86.17,86.17,5.0
2025-05-19,Electronics,Smartwatch,South,1,240.08,240.08,4.5
2025-05-19,Beauty,Mascara,West,2,21.68,43.36,4.7
2025-05-19,Electronics,Laptop,North,1,1088.89,1088.89,2.1
2025-05-19,Clothing,Jacket,West,4,120.88,483.52,5.0
2025-05-19,Home,Blender,East,2,45.87,91.74,4.3
2025-05-19,Clothing,Jeans,North,1,56.4,56.4,3.9
2025-05-19,Clothing,Sneakers,East,2,76.89,153.78,5.0
2025-05-20,Beauty,Perfume,West,1,76.57,76.57,4.7
2025-05-20,Beauty,Perfume,South,1,83.19,83.19,4.5
2025-05-20,Clothing,T-Shirt,South,1,22.85,22.85,3.5
2025-05-20,Sports,Dumbbell,South,3,39.6,118.8,4.2
2025-05-20,Home,Sofa,East,1,599.7,599.7,5.0
2025-05-21,Electronics,Smartphone,South,3,642.43,1927.29,3.4
2025-05-21,Beauty,Perfume,East,1,76.02,76.02,3.8
2025-05-21,Clothing,T-Shirt,East,1,25.3,25.3,3.8
2025-05-21,Sports,Running Shoes,North,1,94.62,94.62,5.0
2025-05-21,Beauty,Perfume,North,1,74.09,74.09,3.7
2025-05-21,Beauty,Face Cream,East,2,37.51,75.02,4.8
2025-05-21,Clothing,Jeans,West,3,57.13,171.39,5.0
2025-05-21,Clothing,Sneakers,North,1,80.7,80.7,5.0
2025-05-21,Home,Vacuum,South,1,176.95,176.95,4.1
2025-05-21,Clothing,Jacket,North,3,116.53,349.59,2.7
2025-05-21,Clothing,T-Shirt,South,1,22.62,22.62,3.8
2025-05-21,Electronics,Laptop,North,1,953.43,953.43,3.1
2025-05-21,Beauty,Mascara,North,1,18.39,18.39,4.9
2025-05-21,Home,Blender,North,2,46.54,93.08,4.6
2025-05-22,Sports,Bicycle,North,3,484.82,1454.46,5.0
2025-05-22,Sports,Dumbbell,North,1,42.86,42.86,4.5
2025-05-22,Beauty,Perfume,East,1,86.94,86.94,4.4
2025-05-22,Electronics,Laptop,South,1,1077.71,1077.71,3.2
2025-05-22,Electronics,Smartphone,East,2,740.6,1481.2,4.6
2025-05-22,Clothing,T-Shirt,North,5,22.87,114.35,4.7
2025-05-22,Electronics,Laptop,North,2,922.84,1845.68,3.2
2025-05-22,Beauty,Lipstick,East,2,16.01,32.02,4.5
2025-05-22,Electronics,Smartwatch,North,1,239.02,239.02,3.8
2025-05-22,Electronics,Smartphone,North,2,708.37,1416.74,3.6
2025-05-22,Sports,Running Shoes,West,1,86.91,86.91,4.5
2025-05-23,Beauty,Mascara,East,2,19.15,38.3,4.9
2025-05-23,Sports,Running Shoes,South,1,91.59,91.59,5.0
2025-05-23,Beauty,Mascara,North,3,19.6,58.8,2.5
2025-05-23,Clothing,Sneakers,South,2,85.61,171.22,3.8
2025-05-23,Electronics,Laptop,North,1,1037.67,1037.67,4.9
2025-05-23,Beauty,Face Cream,East,1,33.69,33.69,3.6
2025-05-23,Home,Sofa,South,2,583.83,1167.66,4.2
2025-05-23,Electronics,Headphones,North,1,147.79,147.79,5.0
2025-05-23,Electronics,Headphones,West,2,159.23,318.46,3.6
2025-05-23,Electronics,Smartwatch,West,3,271.63,814.89,4.1
2025-05-24,Clothing,Jacket,South,1,131.18,131.18,5.0
2025-05-24,Clothing,Jeans,South,1,60.21,60.21,3.9
2025-05-24,Beauty,Mascara,South,1,21.62,21.62,5.0
2025-05-24,Home,Blender,North,2,47.89,95.78,5.0
2025-05-24,Clothing,Jeans,South,1,64.91,64.91,4.7
2025-05-24,Clothing,Jacket,West,1,120.18,120.18,4.0
2025-05-24,Electronics,Headphones,North,1,153.07,153.07,5.0
2025-05-24,Sports,Running Shoes,West,4,85.95,343.8,3.7
2025-05-24,Electronics,Headphones,East,2,137.33,274.66,4.4
2025-05-24,Sports,Dumbbell,South,1,38.45,38.45,3.8
2025-05-24,Sports,Bicycle,South,1,434.57,434.57,2.9
2025-05-24,Clothing,Jeans,West,2,59.83,119.66,4.3
2025-05-24,Clothing,Jacket,East,1,130.48,130.48,3.6
2025-05-24,Electronics,Smartwatch,East,1,250.5,250.5,4.1
2025-05-25,Clothing,Sneakers,South,2,84.82,169.64,2.3
2025-05-25,Electronics,Headphones,North,1,140.99,140.99,3.1
2025-05-25,Electronics,Smartwatch,North,1,265.06,265.06,4.8
2025-05-25,Sports,Bicycle,North,4,410.24,1640.96,3.2
2025-05-25,Beauty,Mascara,West,2,21.64,43.28,5.0
2025-05-25,Beauty,Mascara,West,3,18.69,56.07,4.3
2025-05-25,Sports,Dumbbell,West,2,41.19,82.38,5.0
2025-05-25,Clothing,Jeans,South,1,55.12,55.12,2.6
2025-05-25,Sports,Yoga Mat,South,1,31.54,31.54,4.0
2025-05-25,Electronics,Laptop,South,1,1034.6,1034.6,5.0
2025-05-26,Electronics,Smartwatch,East,1,247.34,247.34,4.5
2025-05-26,Beauty,Mascara,West,1,20.57,20.57,3.5
2025-05-26,Electronics,Headphones,South,4,146.99,587.96,3.0
2025-05-26,Clothing,Jacket,West,3,111.04,333.12,5.0
2025-05-26,Beauty,Perfume,South,2,81.23,162.46,3.2
2025-05-26,Electronics,Smartphone,West,2,691.05,1382.1,4.6
2025-05-27,Home,Vacuum,South,4,181.32,725.28,4.7
2025-05-27,Electronics,Smartphone,North,1,672.45,672.45,3.2
2025-05-27,Sports,Bicycle,North,1,426.66,426.66,4.1
2025-05-27,Beauty,Perfume,East,4,82.67,330.68,5.0
2025-05-27,Home,Coffee Maker,East,1,88.06,88.06,3.0
2025-05-27,Home,Coffee Maker,West,2,87.78,175.56,3.7
2025-05-27,Clothing,T-Shirt,East,2,25.53,51.06,3.6
2025-05-27,Home,Coffee Maker,West,1,85.34,85.34,5.0
2025-05-27,Beauty,Lipstick,South,3,16.38,49.14,3.6
2025-05-27,Sports,Running Shoes,East,2,94.19,188.38,3.7
2025-05-27,Electronics,Laptop,West,4,1072.69,4290.76,4.8
2025-05-27,Beauty,Mascara,North,1,21.45,21.45,4.3
2025-05-27,Electronics,Smartphone,South,1,760.57,760.57,5.0
2025-05-28,Electronics,Smartphone,North,1,648.97,648.97,3.8
2025-05-28,Home,Blender,North,1,49.9,49.9,4.9
2025-05-28,Electronics,Smartphone,South,1,707.83,707.83,3.9
2025-05-28,Beauty,Mascara,South,1,20.54,20.54,4.2
2025-05-28,Home,Sofa,South,4,569.08,2276.32,3.9
2025-05-28,Beauty,Perfume,East,3,75.54,226.62,4.2
2025-05-28,Beauty,Mascara,East,2,20.55,41.1,3.5
2025-05-28,Beauty,Face Cream,North,2,34.89,69.78,5.0
2025-05-29,Sports,Bicycle,East,1,460.67,460.67,4.4
2025-05-29,Electronics,Headphones,West,1,144.29,144.29,4.6
2025-05-29,Sports,Yoga Mat,East,3,28.42,85.26,4.3
2025-05-29,Beauty,Face Cream,East,2,34.9,69.8,4.6
2025-05-29,Clothing,Sneakers,North,2,78.65,157.3,4.1
2025-05-29,Sports,Bicycle,North,3,486.73,1460.19,4.8
2025-05-29,Electronics,Headphones,South,1,156.03,156.03,4.2
2025-05-29,Home,Vacuum,South,1,179.35,179.35,5.0
2025-05-29,Electronics,Laptop,South,3,934.47,2803.41,4.3
2025-05-29,Clothing,Jacket,North,5,112.74,563.7,4.9
2025-05-29,Electronics,Laptop,South,1,1089.16,1089.16,3.6
2025-05-29,Electronics,Headphones,East,1,157.61,157.61,4.9
2025-05-30,Electronics,Smartwatch,West,1,257.78,257.78,4.9
2025-05-30,Home,Blender,South,1,49.62,49.62,3.7
2025-05-30,Sports,Bicycle,South,3,411.31,1233.93,1.9
2025-05-30,Home,Coffee Maker,West,3,83.38,250.14,4.2
2025-05-30,Clothing,Sneakers,North,3,79.73,239.19,5.0
2025-05-30,Home,Sofa,South,2,655.43,1310.86,3.7
2025-05-30,Clothing,Sneakers,West,1,80.02,80.02,5.0
2025-05-30,Sports,Bicycle,South,1,448.02,448.02,3.8
2025-05-30,Clothing,T-Shirt,North,2,25.01,50.02,3.7
2025-05-31,Electronics,Laptop,West,2,1062.55,2125.1,5.0
2025-05-31,Electronics,Laptop,East,1,993.1,993.1,4.8
2025-05-31,Clothing,Jeans,South,1,64.98,64.98,5.0
2025-05-31,Sports,Running Shoes,East,1,88.32,88.32,4.0
2025-05-31,Electronics,Headphones,West,3,137.14,411.42,5.0
2025-05-31,Electronics,Smartwatch,East,2,253.29,506.58,3.9
2025-05-31,Beauty,Mascara,North,1,21.44,21.44,3.6
2025-05-31,Clothing,Jacket,West,3,109.76,329.28,4.7
2025-05-31,Beauty,Mascara,North,3,20.45,61.35,3.9
2025-05-31,Clothing,T-Shirt,East,3,27.34,82.02,4.3
2025-06-01,Home,Coffee Maker,South,1,82.01,82.01,4.0
2025-06-01,Clothing,T-Shirt,West,1,24.11,24.11,3.1
2025-06-01,Electronics,Smartwatch,West,2,227.19,454.38,5.0
2025-06-01,Sports,Dumbbell,East,3,38.61,115.83,2.8
2025-06-01,Sports,Running Shoes,East,1,87.95,87.95,3.5
2025-06-01,Clothing,T-Shirt,South,2,27.32,54.64,4.2
2025-06-01,Clothing,T-Shirt,South,3,24.66,73.98,3.9
2025-06-01,Electronics,Headphones,North,1,152.11,152.11,4.5
2025-06-01,Electronics,Smartphone,North,1,706.28,706.28,3.4
2025-06-01,Electronics,Smartwatch,North,2,273.09,546.18,4.3
2025-06-01,Clothing,Jeans,East,1,55.9,55.9,3.8
2025-06-01,Sports,Yoga Mat,South,2,31.81,63.62,3.5
2025-06-02,Beauty,Mascara,West,2,19.03,38.06,3.0
2025-06-02,Clothing,Sneakers,North,4,72.5,290.0,2.7
2025-06-02,Beauty,Perfume,West,1,87.83,87.83,4.4
2025-06-02,Clothing,T-Shirt,West,1,27.24,27.24,3.0
2025-06-02,Sports,Running Shoes,South,2,95.64,191.28,5.0
2025-06-03,Home,Sofa,South,2,609.14,1218.28,4.2
2025-06-03,Electronics,Laptop,East,1,953.55,953.55,3.3
2025-06-03,Sports,Running Shoes,West,1,97.93,97.93,4.2
2025-06-03,Sports,Yoga Mat,North,5,31.56,157.8,3.7
2025-06-03,Sports,Yoga Mat,South,1,31.24,31.24,4.9
2025-06-03,Home,Coffee Maker,South,1,89.64,89.64,3.2
2025-06-03,Sports,Dumbbell,North,1,40.12,40.12,4.4
2025-06-03,Home,Vacuum,South,1,172.74,172.74,5.0
2025-06-03,Home,Vacuum,West,2,171.04,342.08,4.2
2025-06-03,Clothing,T-Shirt,East,2,25.4,50.8,5.0
2025-06-03,Electronics,Smartphone,West,1,633.39,633.39,3.9
2025-06-03,Beauty,Lipstick,East,1,15.94,15.94,4.4
2025-06-03,Clothing,Jeans,East,1,57.0,57.0,4.7
2025-06-03,Sports,Running Shoes,West,1,90.24,90.24,5.0
2025-06-04,Electronics,Laptop,East,1,984.84,984.84,4.8
2025-06-04,Sports,Bicycle,South,1,482.76,482.76,3.8
2025-06-04,Electronics,Smartwatch,West,1,260.71,260.71,3.5
2025-06-04,Sports,Bicycle,East,2,454.89,909.78,5.0
2025-06-04,Beauty,Face Cream,South,2,36.15,72.3,3.9
2025-06-04,Sports,Yoga Mat,East,3,31.91,95.73,2.8
2025-06-04,Home,Coffee Maker,East,1,85.1,85.1,4.5
2025-06-04,Beauty,Lipstick,South,4,15.76,63.04,3.5
2025-06-04,Home,Blender,North,1,52.61,52.61,3.9
2025-06-04,Clothing,T-Shirt,South,2,23.84,47.68,4.6
2025-06-04,Electronics,Laptop,East,5,958.14,4790.7,4.1
2025-06-04,Electronics,Smartphone,South,1,715.53,715.53,4.4
2025-06-05,Sports,Yoga Mat,North,3,32.01,96.03,3.3
2025-06-05,Sports,Yoga Mat,East,2,32.22,64.44,5.0
2025-06-05,Electronics,Laptop,West,1,1033.48,1033.48,4.1
2025-06-05,Clothing,Sneakers,South,1,83.61,83.61,5.0
2025-06-05,Sports,Bicycle,North,1,466.08,466.08,4.3
2025-06-06,Sports,Dumbbell,East,3,40.56,121.68,4.6
2025-06-06,Sports,Running Shoes,North,1,96.31,96.31,4.6
2025-06-06,Clothing,T-Shirt,North,3,23.88,71.64,5.0
2025-06-06,Clothing,Jeans,North,1,58.98,58.98,4.7
2025-06-06,Beauty,Mascara,North,4,19.98,79.92,4.3
2025-06-06,Clothing,Jacket,South,1,127.69,127.69,4.8
2025-06-06,Home,Sofa,East,2,626.54,1253.08,3.7
2025-06-06,Clothing,Jeans,North,2,61.35,122.7,5.0
2025-06-06,Sports,Running Shoes,North,2,85.04,170.08,4.8
2025-06-06,Sports,Running Shoes,West,1,87.32,87.32,3.2
2025-06-06,Clothing,Jacket,South,2,118.03,236.06,3.9
2025-06-07,Electronics,Smartwatch,North,3,237.63,712.89,4.4
2025-06-07,Clothing,Sneakers,West,2,85.69,171.38,4.3
2025-06-07,Sports,Dumbbell,North,2,37.51,75.02,5.0
2025-06-07,Home,Coffee Maker,West,1,87.29,87.29,4.3
2025-06-07,Sports,Bicycle,East,1,487.79,487.79,4.7
2025-06-07,Electronics,Smartphone,West,1,631.17,631.17,2.5
2025-06-07,Home,Sofa,North,2,598.57,1197.14,3.6
2025-06-07,Electronics,Laptop,North,1,1041.13,1041.13,5.0
2025-06-07,Sports,Bicycle,West,2,470.76,941.52,4.6
2025-06-07,Clothing,T-Shirt,South,3,26.93,80.79,4.8
2025-06-08,Home,Vacuum,North,1,188.45,188.45,4.6
2025-06-08,Electronics,Headphones,South,3,160.22,480.66,3.7
2025-06-08,Electronics,Headphones,South,1,144.4,144.4,4.0
2025-06-08,Home,Sofa,West,1,616.63,616.63,4.9
2025-06-08,Sports,Bicycle,East,3,444.42,1333.26,3.3
2025-06-08,Home,Coffee Maker,North,1,93.26,93.26,4.4
2025-06-08,Electronics,Laptop,South,3,1080.24,3240.72,5.0
2025-06-08,Clothing,Jeans,East,3,64.05,192.15,4.0
2025-06-08,Clothing,T-Shirt,North,1,22.78,22.78,2.6
2025-06-08,Clothing,Jacket,West,3,113.11,339.33,3.7
2025-06-08,Electronics,Headphones,South,1,141.0,141.0,3.6
2025-06-08,Sports,Running Shoes,South,3,91.25,273.75,4.3
2025-06-09,Electronics,Smartwatch,West,2,230.51,461.02,4.4
2025-06-09,Sports,Dumbbell,North,2,38.53,77.06,4.0
2025-06-09,Home,Sofa,North,3,623.14,1869.42,5.0
2025-06-09,Sports,Running Shoes,South,5,98.54,492.7,3.6
2025-06-09,Beauty,Perfume,South,4,83.99,335.96,4.2
2025-06-10,Home,Coffee Maker,South,2,94.83,189.66,4.8
2025-06-10,Electronics,Smartwatch,South,2,260.95,521.9,3.7
2025-06-10,Home,Sofa,East,2,652.32,1304.64,4.5
2025-06-10,Home,Coffee Maker,South,1,97.16,97.16,3.8
2025-06-10,Home,Blender,South,3,51.95,155.85,4.4
2025-06-10,Home,Blender,South,2,52.62,105.24,3.2
2025-06-10,Clothing,Sneakers,East,1,87.27,87.27,3.7
2025-06-11,Clothing,T-Shirt,North,2,27.43,54.86,4.5
2025-06-11,Home,Coffee Maker,East,3,89.33,267.99,4.4
2025-06-11,Beauty,Face Cream,West,1,34.2,34.2,4.3
2025-06-11,Clothing,Jacket,East,1,123.97,123.97,5.0
2025-06-11,Beauty,Lipstick,West,1,15.71,15.71,5.0
2025-06-11,Electronics,Smartwatch,West,4,225.69,902.76,3.5
2025-06-11,Beauty,Lipstick,West,1,15.56,15.56,3.0
2025-06-11,Sports,Yoga Mat,South,2,32.77,65.54,3.8
2025-06-11,Clothing,Sneakers,West,1,81.82,81.82,5.0
2025-06-11,Electronics,Headphones,North,3,150.84,452.52,3.6
2025-06-11,Home,Coffee Maker,North,2,93.94,187.88,3.4
2025-06-11,Sports,Yoga Mat,East,1,27.15,27.15,4.9
2025-06-11,Home,Coffee Maker,North,2,97.79,195.58,4.9
2025-06-11,Home,Vacuum,South,2,180.01,360.02,3.1
2025-06-12,Sports,Bicycle,North,2,443.6,887.2,3.6
2025-06-12,Sports,Dumbbell,South,1,38.52,38.52,3.5
2025-06-12,Sports,Running Shoes,West,2,85.46,170.92,3.8
2025-06-12,Electronics,Headphones,West,1,149.44,149.44,4.7
2025-06-12,Sports,Running Shoes,West,2,92.24,184.48,4.4
2025-06-12,Clothing,T-Shirt,South,2,24.56,49.12,3.7
2025-06-12,Sports,Running Shoes,South,1,97.73,97.73,2.6
2025-06-13,Clothing,Jacket,West,2,108.86,217.72,3.2
2025-06-13,Electronics,Headphones,North,3,162.18,486.54,2.2
2025-06-13,Home,Vacuum,North,1,164.42,164.42,3.6
2025-06-13,Sports,Bicycle,West,1,479.89,479.89,5.0
2025-06-13,Beauty,Mascara,East,1,19.98,19.98,3.3
2025-06-13,Sports,Bicycle,North,1,484.37,484.37,2.7
2025-06-13,Beauty,Mascara,West,1,18.77,18.77,5.0
2025-06-13,Electronics,Headphones,South,1,160.18,160.18,5.0
2025-06-14,Beauty,Perfume,West,1,78.22,78.22,5.0
2025-06-14,Clothing,Jacket,South,3,121.19,363.57,3.8
2025-06-14,Sports,Bicycle,South,2,418.54,837.08,3.2
2025-06-14,Home,Sofa,North,3,598.87,1796.61,4.1
2025-06-14,Sports,Bicycle,East,1,456.93,456.93,5.0
2025-06-14,Sports,Running Shoes,West,1,81.8,81.8,4.9
2025-06-15,Home,Blender,East,1,45.49,45.49,3.7
2025-06-15,Electronics,Laptop,South,1,924.25,924.25,5.0
2025-06-15,Beauty,Face Cream,West,1,31.76,31.76,3.3
2025-06-15,Electronics,Smartwatch,East,3,267.67,803.01,3.7
2025-06-15,Beauty,Lipstick,East,1,15.29,15.29,4.6
2025-06-15,Electronics,Headphones,East,2,150.29,300.58,3.9
2025-06-15,Clothing,Jeans,North,1,56.51,56.51,2.4
2025-06-15,Beauty,Lipstick,South,3,16.48,49.44,3.2
2025-06-15,Home,Blender,South,1,51.03,51.03,5.0
2025-06-15,Home,Vacuum,East,3,194.9,584.7,4.6
2025-06-15,Beauty,Face Cream,West,1,37.79,37.79,5.0
2025-06-15,Sports,Yoga Mat,South,4,30.62,122.48,4.0
2025-06-16,Home,Blender,South,1,50.16,50.16,4.1
2025-06-16,Electronics,Laptop,North,1,903.67,903.67,4.6
2025-06-16,Home,Blender,East,1,47.2,47.2,5.0
2025-06-16,Clothing,T-Shirt,East,1,26.69,26.69,3.5
2025-06-16,Sports,Bicycle,East,1,433.34,433.34,4.5
2025-06-16,Clothing,Jacket,West,1,114.23,114.23,5.0
2025-06-16,Clothing,Jeans,East,4,55.15,220.6,4.9
2025-06-16,Electronics,Headphones,West,3,136.87,410.61,4.4
2025-06-16,Clothing,T-Shirt,South,2,24.74,49.48,3.7
2025-06-17,Beauty,Perfume,West,1,84.36,84.36,3.5
2025-06-17,Sports,Yoga Mat,South,1,28.5,28.5,5.0
2025-06-17,Clothing,T-Shirt,North,1,23.65,23.65,3.8
2025-06-17,Home,Sofa,West,1,617.07,617.07,4.7
2025-06-17,Sports,Dumbbell,East,3,42.81,128.43,4.8
2025-06-17,Home,Sofa,East,1,657.57,657.57,3.7
2025-06-17,Clothing,Jeans,East,2,55.23,110.46,3.7
2025-06-18,Beauty,Face Cream,South,1,32.39,32.39,4.9
2025-06-18,Beauty,Face Cream,North,1,36.92,36.92,4.6
2025-06-18,Beauty,Face Cream,East,1,32.36,32.36,3.3
2025-06-18,Home,Coffee Maker,North,1,83.76,83.76,4.7
2025-06-18,Beauty,Perfume,East,1,78.97,78.97,3.8
2025-06-19,Clothing,T-Shirt,East,1,26.67,26.67,5.0
2025-06-19,Clothing,T-Shirt,North,1,24.07,24.07,5.0
2025-06-19,Electronics,Smartphone,West,1,755.02,755.02,2.2
2025-06-19,Clothing,Sneakers,West,1,75.84,75.84,4.9
2025-06-19,Beauty,Perfume,North,2,87.62,175.24,4.0
2025-06-19,Electronics,Smartwatch,East,3,265.37,796.11,3.1
2025-06-19,Electronics,Smartwatch,East,2,265.06,530.12,4.2
2025-06-19,Clothing,Jeans,North,1,62.22,62.22,3.1
2025-06-19,Home,Vacuum,North,1,179.38,179.38,3.5
2025-06-19,Home,Sofa,South,1,603.58,603.58,5.0
2025-06-19,Sports,Dumbbell,East,1,43.88,43.88,3.6
2025-06-19,Home,Vacuum,North,1,193.22,193.22,4.0
2025-06-19,Electronics,Smartwatch,South,1,253.06,253.06,3.9
2025-06-19,Home,Sofa,North,2,655.66,1311.32,4.5
2025-06-20,Clothing,T-Shirt,South,1,24.51,24.51,5.0
2025-06-20,Home,Sofa,East,1,578.51,578.51,4.6
2025-06-20,Home,Vacuum,North,3,169.08,507.24,4.5
2025-06-20,Home,Vacuum,South,1,175.86,175.86,3.7
2025-06-20,Home,Coffee Maker,East,1,83.28,83.28,2.3
2025-06-20,Home,Vacuum,East,2,197.52,395.04,3.9
2025-06-20,Beauty,Perfume,South,1,79.78,79.78,3.1
2025-06-20,Electronics,Headphones,East,1,136.21,136.21,4.9
2025-06-20,Electronics,Headphones,East,1,141.71,141.71,4.2
2025-06-20,Electronics,Laptop,North,1,1004.03,1004.03,4.4
2025-06-20,Beauty,Perfume,North,1,83.12,83.12,3.7
2025-06-20,Sports,Dumbbell,West,1,40.62,40.62,3.2
2025-06-20,Home,Blender,North,1,54.37,54.37,3.2
2025-06-20,Electronics,Headphones,North,1,144.16,144.16,4.8
2025-06-21,Sports,Dumbbell,West,1,41.85,41.85,4.5
2025-06-21,Beauty,Lipstick,South,3,16.29,48.87,3.7
2025-06-21,Clothing,Jacket,North,1,129.55,129.55,2.5
2025-06-21,Home,Blender,South,1,49.23,49.23,4.8
2025-06-21,Sports,Running Shoes,North,1,86.84,86.84,2.9
2025-06-21,Sports,Yoga Mat,West,1,27.29,27.29,3.9
2025-06-21,Clothing,Jeans,West,1,54.29,54.29,5.0
2025-06-21,Sports,Dumbbell,North,1,36.32,36.32,3.2
2025-06-22,Beauty,Mascara,West,1,20.86,20.86,3.9
2025-06-22,Sports,Bicycle,South,3,421.51,1264.53,3.5
2025-06-22,Beauty,Face Cream,East,2,35.68,71.36,5.0
2025-06-22,Beauty,Perfume,South,1,73.73,73.73,4.1
2025-06-22,Clothing,T-Shirt,North,1,25.75,25.75,3.3
2025-06-22,Electronics,Headphones,West,3,156.69,470.07,4.5
2025-06-22,Home,Blender,North,1,49.41,49.41,4.2
2025-06-22,Clothing,Sneakers,South,1,84.55,84.55,3.6
2025-06-22,Sports,Dumbbell,West,2,42.73,85.46,4.0
2025-06-22,Electronics,Laptop,East,2,995.88,1991.76,4.3
2025-06-22,Sports,Bicycle,North,1,423.1,423.1,3.5
2025-06-23,Clothing,Jacket,South,3,123.36,370.08,2.8
2025-06-23,Home,Vacuum,West,3,172.75,518.25,4.7
2025-06-23,Home,Sofa,East,1,562.16,562.16,4.5
2025-06-23,Electronics,Smartphone,North,3,639.1,1917.3,4.1
2025-06-23,Sports,Yoga Mat,North,3,29.59,88.77,5.0
2025-06-23,Beauty,Mascara,West,1,19.95,19.95,4.7
2025-06-23,Beauty,Lipstick,East,1,13.58,13.58,4.6
2025-06-24,Beauty,Mascara,East,1,18.39,18.39,5.0
2025-06-24,Home,Blender,North,1,50.31,50.31,4.1
2025-06-24,Electronics,Laptop,West,1,1068.66,1068.66,5.0
2025-06-24,Electronics,Smartwatch,North,1,255.92,255.92,5.0
2025-06-24,Electronics,Laptop,West,2,1037.85,2075.7,2.7
2025-06-25,Clothing,Jacket,East,1,120.01,120.01,5.0
2025-06-25,Home,Vacuum,North,2,168.14,336.28,3.8
2025-06-25,Beauty,Perfume,West,1,83.25,83.25,4.7
2025-06-25,Beauty,Face Cream,South,1,35.74,35.74,4.7
2025-06-25,Home,Coffee Maker,West,1,95.53,95.53,5.0
2025-06-25,Clothing,Jacket,North,1,128.31,128.31,4.4
2025-06-26,Sports,Yoga Mat,East,2,27.01,54.02,4.4
2025-06-26,Beauty,Face Cream,West,1,33.95,33.95,4.5
2025-06-26,Electronics,Headphones,West,1,152.15,152.15,5.0
2025-06-26,Clothing,Jacket,South,1,111.13,111.13,3.6
2025-06-26,Home,Coffee Maker,West,1,85.79,85.79,3.9
2025-06-26,Beauty,Perfume,North,1,79.2,79.2,3.3
2025-06-26,Home,Coffee Maker,North,1,92.77,92.77,5.0
2025-06-26,Sports,Bicycle,South,5,428.52,2142.6,3.3
2025-06-26,Clothing,Jacket,East,2,110.76,221.52,3.6
2025-06-27,Sports,Dumbbell,West,2,37.13,74.26,4.6
2025-06-27,Sports,Running Shoes,North,1,97.23,97.23,4.1
2025-06-27,Home,Coffee Maker,South,1,82.82,82.82,4.5
2025-06-27,Electronics,Smartwatch,South,1,227.79,227.79,4.3
2025-06-27,Home,Coffee Maker,South,2,82.53,165.06,4.5
2025-06-27,Sports,Dumbbell,West,4,43.42,173.68,4.3
2025-06-27,Sports,Running Shoes,West,3,83.46,250.38,3.9
2025-06-27,Clothing,Sneakers,West,1,80.89,80.89,4.8
2025-06-27,Electronics,Headphones,West,2,151.62,303.24,4.4
2025-06-27,Home,Blender,South,2,45.0,90.0,4.6
2025-06-27,Sports,Dumbbell,North,1,43.07,43.07,4.0
2025-06-28,Clothing,Jacket,West,1,116.56,116.56,3.3
2025-06-28,Beauty,Perfume,East,1,74.51,74.51,3.9
2025-06-28,Electronics,Headphones,West,2,146.75,293.5,4.2
2025-06-28,Electronics,Headphones,East,2,135.54,271.08,4.4
2025-06-28,Beauty,Lipstick,South,1,16.16,16.16,5.0
2025-06-28,Beauty,Lipstick,West,1,15.95,15.95,4.4
2025-06-28,Beauty,Perfume,West,1,84.85,84.85,5.0
2025-06-28,Beauty,Lipstick,West,4,16.41,65.64,3.7
2025-06-28,Clothing,Sneakers,West,2,73.07,146.14,4.1
2025-06-29,Sports,Dumbbell,North,4,39.36,157.44,5.0
2025-06-29,Home,Blender,North,3,54.19,162.57,4.7
2025-06-29,Home,Blender,North,1,54.53,54.53,3.8
2025-06-29,Home,Vacuum,North,1,171.65,171.65,3.8
2025-06-29,Beauty,Lipstick,North,1,13.68,13.68,4.5
2025-06-29,Electronics,Laptop,East,3,927.58,2782.74,4.4
2025-06-29,Electronics,Laptop,East,3,1034.15,3102.45,4.2
2025-06-29,Sports,Running Shoes,North,2,90.77,181.54,4.2
2025-06-29,Electronics,Laptop,South,1,980.54,980.54,5.0
2025-06-29,Clothing,Sneakers,West,2,79.8,159.6,4.2
2025-06-29,Home,Coffee Maker,West,3,92.52,277.56,4.9
2025-06-30,Clothing,Jeans,East,4,56.8,227.2,4.1
2025-06-30,Beauty,Perfume,East,2,80.18,160.36,4.4
2025-06-30,Clothing,Sneakers,West,1,81.67,81.67,4.2
2025-06-30,Beauty,Perfume,East,1,78.89,78.89,4.5
2025-06-30,Sports,Yoga Mat,East,3,31.85,95.55,4.0
2025-07-01,Home,Blender,East,3,51.04,153.12,2.9
2025-07-01,Sports,Dumbbell,North,1,39.97,39.97,3.8
2025-07-01,Electronics,Smartwatch,South,1,235.69,235.69,3.1
2025-07-01,Clothing,Jeans,North,2,59.39,118.78,3.8
2025-07-01,Clothing,Sneakers,South,1,86.09,86.09,3.8
2025-07-01,Beauty,Face Cream,West,1,38.23,38.23,4.1
2025-07-01,Sports,Running Shoes,East,3,85.54,256.62,3.0
2025-07-01,Clothing,Jacket,West,1,111.56,111.56,4.2
2025-07-01,Beauty,Lipstick,North,3,16.46,49.38,5.0
2025-07-01,Home,Sofa,South,1,550.43,550.43,3.5
2025-07-01,Clothing,T-Shirt,West,3,22.62,67.86,3.3
2025-07-01,Electronics,Smartphone,South,1,675.22,675.22,2.3
2025-07-01,Beauty,Lipstick,North,2,15.73,31.46,4.3
2025-07-01,Clothing,Sneakers,West,3,83.48,250.44,4.0
